,batch_size,input_size,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,region,cloud_provider,cloud_region,cpu_count,gpu_count,longitude,latitude,ram_total_size,rep_no,macs,forward_passes
209,476,1589593,30.507166306177776,0.0011256449984092334,0.03694284264209677,75.1141701625077,30.509333333333334,288.75,4.6471489950027024e-05,1.8198607301062626e-05,0.00018990446908606086,0.0002545745663371576,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,15.333333333333334
210,134,465757,30.09941093126933,0.0013586987893990333,0.04514040240531023,75.67884500006352,30.432666666666666,288.75,2.3091997798087708e-06,8.818689556708545e-07,1.2428260067569568e-05,1.561932880304954e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,289.0
211,62,1389081,30.12579091389974,0.0013579724111619665,0.045076762935312965,75.39613396096244,30.226,288.75,3.396902189426583e-06,1.287932570718029e-06,1.8372504596435426e-05,2.3057339356580722e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,195.66666666666666
212,181,61283,30.044044891993206,0.0009956419214933333,0.033139409725401,79.0447528749791,30.43133333333333,288.75,3.1660040216469115e-07,1.2153749188332465e-07,1.150506432860356e-06,1.5886443269084202e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,2082.3333333333335
213,360,406242,30.15286938349406,0.0012383233858711,0.041072507067942465,73.79193833553451,30.420666666666666,288.75,5.323179417103695e-06,2.0175364320167736e-06,2.550265098043278e-05,3.2843366829554055e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,125.33333333333333
214,23,4527629,30.05898118019104,0.0012352437510681333,0.0410907709583349,78.90475477835896,30.175,288.75,4.2182756455102564e-06,1.6184038810463673e-06,2.0469729687774145e-05,2.6306409214331622e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,156.0
215,436,4685719,33.49130908648173,0.0011000432769198,0.0328457773386696,76.26455099237519,30.375,288.75,0.00014243395794706,5.616733715001999e-05,0.0005323244702981467,0.0007309257653952466,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.0
216,366,2007898,30.985461632410686,0.0010194181742190333,0.032901332715347835,76.94785365090932,30.113333333333333,288.75,4.4881707996719634e-05,1.7640456760356782e-05,0.00016741653755939162,0.0002299387023164748,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,16.0
217,401,4006994,32.00828981399536,0.0010501284141173665,0.032808087327040436,75.79212121645753,30.16,288.75,0.0001132609100068,4.4379435968822224e-05,0.0004238261070240333,0.0005814664529996666,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
218,267,4455671,32.49818444252014,0.0010657479783322333,0.03279407682714503,76.6940249518505,29.975666666666665,288.75,8.626355990199167e-05,3.352422473204167e-05,0.0003227985851052625,0.00044258636973931254,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.0
219,154,2339404,30.663308143615723,0.0010101704370524,0.032944945932072665,77.80391878141819,30.161,288.75,1.8047177300399604e-05,6.985866653233193e-06,6.629929685110199e-05,9.133234080473877e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,39.666666666666664
220,387,4719395,32.26035984357198,0.0011792014153496333,0.03681453653380267,50.26696204888699,29.869333333333334,288.75,0.00011895649560646666,5.9020706354355554e-05,0.0005619788567390612,0.0007399560586999077,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.333333333333333
221,264,3996627,32.18403848012289,0.0010567820274142,0.03283580289697403,76.82716908210601,29.87766666666667,288.75,7.622830258752592e-05,2.9679391203311114e-05,0.00028419272238273334,0.0003901004161735778,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
222,201,1603079,30.48997314771017,0.0010061234076835666,0.03299965533011027,77.23636297375772,30.164,288.75,1.6492774100113007e-05,6.374751163815693e-06,6.0394139532501186e-05,8.326166479643237e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,43.666666666666664
223,398,1713529,31.79984951019287,0.0010476512204185334,0.0329469305337097,78.08124160899924,30.027333333333335,288.75,4.1960973210282285e-05,1.632085266505819e-05,0.00015474835085040829,0.00021303017672575484,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,17.666666666666668
224,10,1757206,30.062914927800495,0.0012360496425406,0.041112560003127935,78.81384473501289,30.087666666666667,288.75,6.812574684221116e-07,2.574936954317321e-07,3.283273392359023e-06,4.2220245562130035e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,972.3333333333334
225,401,3971752,31.248568137486775,0.0011478803537556335,0.0368058935455556,76.43525660427271,30.118333333333336,288.75,0.00011130865031227221,4.354972946842778e-05,0.0004807342856432444,0.0006355926654239611,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
226,365,2682586,33.084226846694946,0.0010864861294865998,0.03283999888730183,76.89393895635527,30.182,288.75,7.058654004325667e-05,2.7503597662956666e-05,0.0002628687092992933,0.0003609588470055167,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,10.0
227,357,1365955,30.586685578028362,0.0011234765250942335,0.03679515423254487,76.67408935293564,29.788,288.75,3.0034423267873717e-05,1.155689233686975e-05,0.00013345568737799693,0.00017504700298274494,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,23.666666666666668
228,429,1863815,31.340080579121906,0.0010322808642679667,0.03293954214042947,77.97135296486444,29.804333333333336,288.75,4.051072688937262e-05,1.556442620406508e-05,0.00014884712671239721,0.00020492227980584244,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,18.0
229,65,4787279,30.662819067637127,0.0010086177085494002,0.0328945930076398,77.59608807504362,29.48466666666667,288.75,1.5947834842522903e-05,6.10510580144344e-06,5.879212284641989e-05,8.084506349038864e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,45.0
230,356,566804,30.1800483862559,0.0012391640581898666,0.04108181575872386,79.40663683772351,30.09266666666667,288.75,7.457427019018206e-06,2.816065017912534e-06,3.5844349970107376e-05,4.611784200703961e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,89.33333333333333
231,17,3555894,30.081363916397095,0.0012352491109016333,0.04105777608662667,77.85895892649745,29.828666666666663,288.75,2.4347184177604407e-06,9.200242837277073e-07,1.1783465676766453e-05,1.5138208378254969e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,271.0
232,79,4969904,30.534005721410114,0.0009331459139885666,0.030655557330880198,76.81303923444334,29.964,288.75,1.990708430409911e-05,7.675729777943393e-06,8.283108944829383e-05,0.00011041390353033858,,,,2.0,1.0,9.491,51.2993,770.0,2.0,0.0,36.0
233,376,4960020,32.40021904309591,0.0011841359221418334,0.0367880111912663,74.75270475054643,29.579666666666668,288.75,0.00012977503411314555,5.008800679044e-05,0.0005635832653774078,0.0007434463062810111,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.333333333333333
234,482,3153015,30.511061747868855,0.0012561245620655666,0.0412076234171104,75.7802387698468,29.874,288.75,0.00010798290697266667,4.919360914129445e-05,0.0005383520343099389,0.0006955285504239111,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
235,315,3237780,30.80443326632182,0.0010098906727322,0.0327838826838763,74.96059761502751,29.727999999999998,288.75,7.25425511204111e-05,2.8376088574737037e-05,0.00027187230631156665,0.00037279094600672593,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
236,82,140023,30.053977251052856,0.0012347093689161666,0.04108106569692547,78.57780995844814,29.865,288.75,3.809464851946336e-07,1.4317909143124986e-07,1.837267567274906e-06,2.3613931439008278e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,1737.6666666666667
237,425,4054316,34.39303334554037,0.0011282164628756666,0.0328037160156484,76.32476575293207,29.59733333333334,288.75,0.00012171212520911668,4.712861606106667e-05,0.00045586383396551664,0.0006247045752357222,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
238,472,4271763,33.14881817499796,0.0010878732428169998,0.032817712515980264,76.21044011433027,29.715333333333334,288.75,0.00014103311312268,5.4872455711326665e-05,0.00052693379516402,0.0007228393639980467,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.0
239,70,2960866,30.179924885431927,0.0011174802086844667,0.0370334221960047,77.53403595709523,29.789666666666665,288.75,8.296245676606034e-06,3.125298279170606e-06,3.5223187967641694e-05,4.664473192342e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,79.66666666666667
240,296,2008648,30.69459629058838,0.0011315562968231333,0.036947853380544064,75.88329801578547,30.06866666666667,288.75,2.982095651051369e-05,1.1353819433460417e-05,0.0001238304290040875,0.00016500520494806814,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,24.0
241,207,737610,30.139785925547283,0.0013583215875827333,0.04506742785315673,74.89730057756857,29.891000000000002,288.75,5.754904368044291e-06,2.16535109473e-06,3.1094956821655114e-05,3.901521228443056e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,115.66666666666667
242,165,3244776,30.59032662709554,0.0010072074270158667,0.03292585456113276,76.51426461821204,29.983666666666664,288.75,2.687071243692798e-05,1.0356306823000467e-05,9.92114908589655e-05,0.00013643851011889806,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,26.666666666666668
243,65,1321543,30.127322832743328,0.0011166143224726668,0.03705989551821864,76.73795426694149,29.873,288.75,3.4019351151997054e-06,1.2835842343450065e-06,1.4357485195597036e-05,1.9043004545142095e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,194.66666666666666
244,177,4635426,30.42604684829712,0.0010015595146632666,0.03291823024320464,76.98264837905175,30.017666666666667,288.75,4.1826773855750004e-05,1.610915461773076e-05,0.00015384690137372896,0.00021178282984721133,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,17.0
245,83,4440619,30.516936143239338,0.0010049205908508332,0.032930100760604465,77.04738210275077,29.90833333333333,288.75,1.888071306829074e-05,7.296227857766481e-06,6.959546670018584e-05,9.577240762624656e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,38.0
246,302,4675934,32.73361015319824,0.0010744635874165,0.0328245807553878,76.71253457035252,29.879333333333335,288.75,9.965135342471428e-05,3.869159173292857e-05,0.0003716065505312476,0.0005099494956889047,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.0
247,295,1854330,31.249977509180706,0.0010267624765096667,0.032857469979425735,77.06588368418461,29.884666666666664,288.75,3.341474118534953e-05,1.3005904462918786e-05,0.0001243712158437342,0.0001707918614920075,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,21.666666666666668
248,71,3638449,30.295313358306885,0.0009999152931612334,0.03300561114829547,77.85625054371555,29.855,288.75,1.0265546051148958e-05,3.9009897285738864e-06,3.7207226181824034e-05,5.1373761961548426e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,64.66666666666667
249,61,4904213,30.435242970784504,0.0011235897898293334,0.0369486165638977,75.55892821709541,30.13366666666667,288.75,1.5311864408291615e-05,5.9071684586459606e-06,6.366534356717615e-05,8.488437643411495e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,46.666666666666664
250,328,1185237,30.623080253601078,0.0011301596683694,0.03696981181636536,76.76966337495709,29.75866666666667,288.75,1.932873000772323e-05,7.436794424182197e-06,8.009842755272904e-05,0.00010686395198463663,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,37.333333333333336
251,444,278033,30.17633358637492,0.0011171327819640333,0.0370282773945925,75.67957680880606,29.410333333333337,288.75,4.4300600546316396e-06,1.648155279312889e-06,1.8617086986134402e-05,2.4695302320079598e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,150.33333333333334
252,161,2043305,30.303110758463536,0.0009983232915379333,0.03294427221892653,78.42062410490588,29.837,288.75,1.6570239027583007e-05,6.354077590004503e-06,6.117924263768772e-05,8.410355925527712e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,43.0
253,259,66668,30.051525910695393,0.0012349876124384,0.041093272999207196,79.42434386731387,30.000333333333334,288.75,4.948051195780279e-07,1.8740040979859576e-07,2.3921500807410292e-06,3.0743556101177027e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,1333.6666666666667
254,163,2126256,30.545851310094196,0.0010059268880245333,0.03293210159661973,78.50849497309525,30.406000000000002,288.75,1.751475825390419e-05,6.780019655033203e-06,6.454275645414801e-05,8.883753436308738e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,41.0
255,131,452645,30.077818870544434,0.0013561930119925,0.04508948389502284,76.04090480868784,29.65766666666667,288.75,2.1643361760312417e-06,8.073886692932499e-07,1.1673452992113914e-05,1.464517783743873e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,307.6666666666667
256,467,3687742,33.77465240160624,0.0011093534521699666,0.03284556992591184,76.59112333199401,30.007,288.75,0.00011981754176444443,4.6932169298516663e-05,0.0004475102292304666,0.00061425994029345,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
257,110,3734353,30.398248910903934,0.0011221008708818,0.036951102380923834,75.91658566021475,30.067333333333334,288.75,2.0893198085124775e-05,8.09537406605894e-06,8.712527614914561e-05,0.00011611384830033166,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,34.0
258,100,3387846,30.464582443237305,0.0010037523638969667,0.03294928760439463,76.66441068238231,30.069000000000003,288.75,1.711031226911396e-05,6.593627580683044e-06,6.301468917240297e-05,8.671862902220325e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,41.666666666666664
259,175,1459275,30.32701063156128,0.0010021212294185,0.03304386211967327,78.21840374397408,30.306,288.75,1.0104575564012626e-05,3.831811314637879e-06,3.6507649636929796e-05,5.044403651558182e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,66.0
260,311,1574778,31.089280049006145,0.0010217624101128333,0.03286695612206823,76.64563043404844,30.011333333333337,288.75,2.9939476240574614e-05,1.1625886133056245e-05,0.00011137077328833628,0.00015293613566197338,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,24.0
261,26,4372494,30.162966807683308,0.0012365246206706,0.04100559860855154,75.31094989022988,29.663666666666668,288.75,4.461795599310791e-06,1.6774096712098891e-06,2.155141366624949e-05,2.769061893677107e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,148.33333333333334
262,223,2067650,31.001251061757404,0.0010195213226717667,0.032888448402588366,76.64113203067778,30.371,288.75,2.8340711098988707e-05,1.1052865864420556e-05,0.00010528821275925704,0.0001446817897226689,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,25.333333333333332
263,398,2895260,31.53694025675456,0.0011540161551182,0.036763017301670434,50.06420871723634,29.517666666666667,288.75,7.43306193114074e-05,3.6341113992764355e-05,0.00035154711516619447,0.0004622188484703787,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.333333333333334
264,182,4627915,31.183133284250896,0.0010235803389245332,0.0328252957378572,76.67086900052747,29.915333333333336,288.75,5.1431647487872125e-05,1.989854216948621e-05,0.0001916082633203888,0.00026293845297775654,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,14.0
265,18,609582,30.054685910542805,0.0012357514429727665,0.0411145648352548,77.76671593815149,29.82166666666667,288.75,4.098993620185689e-07,1.5394159970321948e-07,1.9719390135961563e-06,2.535779975317965e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,1618.3333333333333
266,282,1933721,30.97292176882426,0.0011381698043207665,0.03686381167892227,77.1641015153902,29.739333333333335,288.75,3.347075427984732e-05,1.285685064638281e-05,0.00013784139038706535,0.00018416899531330052,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,21.333333333333332
267,493,4829430,31.767425060272217,0.0011735871848774667,0.03711179640083966,50.370473296552596,29.776,288.75,0.00016866686916949166,7.6157691486425e-05,0.0007299156261194,0.0009747401867753334,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,4.0
268,109,1092867,30.21150795618693,0.0009982879409252334,0.033043302179649535,75.94332699031064,30.036999999999995,288.75,4.647468891692133e-06,1.7547073553624041e-06,1.6738400080942115e-05,2.314057632799734e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,143.33333333333334
269,195,3734312,31.2251980304718,0.0010261087863735667,0.03286350368473247,76.8894607953843,29.793666666666667,288.75,4.413747070756488e-05,1.6981186267701003e-05,0.0001641079189666261,0.00022522657594189856,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,16.333333333333332
270,85,1591228,30.10684847831726,0.0013565759860028,0.045058711313570234,76.44509294968961,30.430000000000003,288.75,5.334534198746477e-06,2.0384457074556107e-06,2.8974170687131564e-05,3.6347150593333914e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,124.0
271,40,3982520,30.180811802546184,0.0011161899460391,0.036998741128166764,77.3618030017737,29.974333333333334,288.75,6.282190855659199e-06,2.388925162983345e-06,2.668371415143854e-05,3.535483017008203e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,105.0
272,485,1880116,30.1690510114034,0.0013637426994215999,0.04520419747869427,50.833910223631456,30.084,288.75,5.910610222928666e-05,3.3526905016853326e-05,0.00036043765701353,0.0004530706642596767,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,10.0
273,507,3884162,33.37814712524414,0.0010963258673895332,0.0328455635648506,75.97622737059208,30.778333333333336,288.75,0.00014140062213891332,5.643011090356e-05,0.0005306249927977601,0.00072845572584026,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.0
274,443,4501489,33.75111881891886,0.0011082278445669,0.0328352650180608,76.10538422834502,30.166333333333338,288.75,0.00014311855758733334,5.686592684937333e-05,0.0005363795318868333,0.0007363640163235534,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.0
275,87,1101838,30.1629900932312,0.0011172421168543,0.03704992243142787,76.95201717987152,29.980000000000004,288.75,3.741785914465365e-06,1.4150593903690873e-06,1.580578581208607e-05,2.09626311169209e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,177.33333333333334
276,219,4657563,30.66572332382202,0.0011411258954856002,0.03726872967449107,83.08916907676705,29.80966666666667,288.75,7.236000418424445e-05,3.2959433836207404e-05,0.00031591566551798144,0.0004212351035384444,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
277,60,4391818,30.186963001887005,0.0012365394943089668,0.0409825027975684,75.97950552949627,29.873,288.75,1.0591738299671642e-05,4.0073504405092165e-06,5.127681981236533e-05,6.587590855254779e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,62.333333333333336
278,146,4134580,30.683516025543213,0.0010076184109855332,0.032838758248714205,76.53885464641016,29.962,288.75,3.6878369208797224e-05,1.4312868661151984e-05,0.0001371320680487454,0.0001883233059187014,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,19.333333333333332
279,34,1819812,30.1068590482076,0.0013570085171595667,0.0450730765801104,71.84533484179582,29.964333333333332,288.75,2.384130498188862e-06,9.053363554464999e-07,1.2947954630908567e-05,1.6237421484544288e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,277.6666666666667
280,73,1767418,30.17803494135539,0.0012386270927276335,0.04104984183084163,75.5745346269419,30.314333333333334,288.75,5.093058441885795e-06,1.95211547702618e-06,2.458662648737551e-05,3.1631800406288004e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,130.0
281,505,1534663,30.762462377548218,0.0011332766877759667,0.036925549110729865,77.289870712025,29.94966666666667,288.75,3.900582859951821e-05,1.5030229894507792e-05,0.00016301322128899572,0.00021704927978302322,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,18.333333333333332
282,301,1394868,30.76830291748047,0.0010131267961257,0.03292960741129917,76.84685712425733,29.959999999999997,288.75,2.1068657599659946e-05,8.077984140228894e-06,7.765801998455768e-05,0.000106804661724452,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,34.333333333333336
283,62,3621649,30.246408462524414,0.0011191756586965,0.03702381302658267,82.38384412270754,29.929000000000002,288.75,8.91771791426495e-06,3.403238534438361e-06,3.772429635291399e-05,5.004525280161821e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,74.33333333333333
284,397,3303607,31.815041700998943,0.0010425844393951334,0.032772918281442236,75.16415046721555,30.134666666666664,288.75,9.219429582382082e-05,3.6214606974100595e-05,0.0003444011826482035,0.0004728100854461393,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.333333333333333
285,436,1958284,31.172245343526203,0.0011450985417377,0.03687799303162553,75.21716023674874,29.884333333333334,288.75,5.231558713685614e-05,2.0384534443300477e-05,0.00021577395142344244,0.00028847407300360684,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,13.666666666666666
286,326,3885311,33.529417196909584,0.0010995608571913332,0.032794110855552665,76.26523672702818,29.92833333333333,288.75,8.875680419982501e-05,3.4765566996691667e-05,0.0003331058917567125,0.00045662826295322917,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.0
287,284,386716,30.12649401028951,0.0013577325836104665,0.04506771958542619,75.52134566900168,29.951333333333334,288.75,3.988713401377072e-06,1.5036316414091262e-06,2.157232252863535e-05,2.7064667571422153e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,166.66666666666666
