batch_size,image_size,kernel_size,in_channels,stride,padding,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,cpu_count,gpu_count,ram_total_size,rep_no,macs,forward_passes
248,215,10,411,1,3,559.7734279632568,0.0182318626565354,0.03257008625154187,73.59863333635913,29.743666666666666,288.75,0.0114562046317156,0.0046058709788909,0.044508896670242104,0.0605709722808487,2.0,1.0,770.0,2.0,229052601600.0,1.0
80,94,9,484,1,1,31.334604024887085,0.0010189477961937332,0.032518239246788795,73.43451685032326,29.108666666666668,288.75,0.0006402536326654333,0.00025519291715193334,0.0024897620754108997,0.0033852086252283333,2.0,1.0,770.0,2.0,12143831040.0,1.0
80,100,7,235,5,0,30.202373663584392,0.0009835912587773667,0.0325666820204883,74.35483900829892,29.357,288.75,1.0195581295498361e-05,4.048969372448634e-06,3.932504024634754e-05,5.3569590914296175e-05,2.0,1.0,770.0,2.0,166276600.0,61.0
62,100,7,330,2,1,30.20950222015381,0.0011037223498342001,0.03654060205831044,74.49353126456649,29.548000000000002,288.75,6.860477758953334e-05,2.755047151374815e-05,0.0003112727131832481,0.00040742796228654073,2.0,1.0,770.0,2.0,1154926080.0,9.0
158,118,11,319,3,1,39.45139010747274,0.0012855194114768,0.03258495590166766,73.61971524357038,29.679333333333332,288.75,0.00020158951638720834,8.093833510615e-05,0.0007851793008959749,0.001067707152389375,2.0,1.0,770.0,2.0,4174520449.0,4.0
17,174,11,389,2,1,32.17341868082682,0.0010467485614061333,0.032534569565628335,73.5923024651624,29.465,288.75,0.00013149877392114667,5.2550650369553334e-05,0.0005114645699991,0.0006955139942898201,2.0,1.0,770.0,2.0,2756195898.0,5.0
105,164,5,283,1,2,37.74233675003052,0.0012298833310678333,0.0325861739791501,73.58517209624864,29.704333333333334,288.75,0.0007716537345446667,0.0003110034335444,0.003003333965026633,0.004085991133115766,2.0,1.0,770.0,2.0,9990183000.0,1.0
87,180,11,460,4,2,33.80492321650187,0.0011013755983844,0.03258026684514337,73.6194745725773,29.626000000000005,288.75,0.00023030084464174445,9.338020698776667e-05,0.0008960039964152556,0.001219685048044811,2.0,1.0,770.0,2.0,4687462560.0,3.0
213,143,5,185,3,1,31.690107981363933,0.0010330449534502668,0.032597951129103464,73.99352559986103,29.667333333333335,288.75,8.522584496301726e-05,3.408602129190476e-05,0.0003292389453906066,0.00044855081164554643,2.0,1.0,770.0,2.0,1088070562.0,7.666666666666667
31,201,10,112,2,1,30.663189093271892,0.0009982678403035333,0.03255592199683596,73.61806762436869,29.707000000000004,288.75,7.831643907670417e-05,3.172495055350833e-05,0.0003045216669742375,0.00041456305660446245,2.0,1.0,770.0,2.0,1633402400.0,8.0
32,143,6,107,1,2,31.058584610621136,0.0010113116178327335,0.03256142714909327,73.64740509250414,29.679666666666666,288.75,7.935436482602917e-05,3.212247212772083e-05,0.00030850307078410835,0.0004199799077378625,2.0,1.0,770.0,2.0,1242747648.0,8.0
191,193,11,505,3,0,52.19507384300232,0.0017000218552811665,0.032570452022616804,73.5741889319848,29.452333333333332,288.75,0.0010667478988605668,0.0004274149430224,0.004153750298586067,0.005647913140469134,2.0,1.0,770.0,2.0,21713997827.0,1.0
63,159,5,461,1,0,33.2637243270874,0.0010828433351091,0.032553271369306164,73.70515516609818,29.53333333333333,288.75,0.0006814127082778332,0.0002714238357629333,0.0026446496191123666,0.003597486163153233,2.0,1.0,770.0,2.0,8721975937.0,1.0
69,106,8,148,5,2,30.216662724812824,0.0012247588809830333,0.04055733963682243,74.19875537466346,29.388666666666666,288.75,7.917282828254674e-06,3.1425251585891813e-06,4.0928638595269734e-05,5.198844658211443e-05,2.0,1.0,770.0,2.0,144111744.0,78.33333333333333
96,193,11,394,3,1,41.89544566472372,0.0013660517416303666,0.03260603717656063,73.6375200268781,29.570999999999998,288.75,0.0004283964600779833,0.00017186169477026667,0.0016689307847370498,0.00226918893958535,2.0,1.0,770.0,2.0,8796425088.0,2.0
127,152,5,380,2,0,37.089561462402344,0.0012088376114491334,0.03259237935111453,74.10522272728603,29.459999999999997,288.75,0.00025380824307727777,0.00010137984380544444,0.000983502512728711,0.0013386905996114553,2.0,1.0,770.0,2.0,3303397000.0,3.0
209,92,8,511,3,0,31.20960799853007,0.0010159182475174332,0.03255146669531043,73.69771822589406,29.576999999999998,288.75,0.00015965371045433333,6.411756659006666e-05,0.000620014642820575,0.0008437859198650084,2.0,1.0,770.0,2.0,2874174688.0,4.0
22,78,8,206,2,1,30.517619768778484,0.0009932821535495668,0.032547831013477135,73.75531028045053,29.696,288.75,1.0753789516178161e-05,4.323471433058046e-06,4.181826852433218e-05,5.6895529473570114e-05,2.0,1.0,770.0,2.0,198537856.0,58.0
4,165,3,325,3,1,30.07786504427592,0.0013447626501707003,0.044709387142031036,74.82857961912698,29.943,288.75,2.0274439304960214e-06,8.045839821724732e-07,1.1579746282709355e-05,1.4411774195378278e-05,2.0,1.0,770.0,2.0,17696250.0,310.0
188,166,8,2,5,2,30.055506944656372,0.0011013062323856,0.036640028269635395,73.79908280622027,29.863666666666663,288.75,7.185034021189399e-07,2.89495350929079e-07,3.2598640321927443e-06,4.2678627852408795e-06,2.0,1.0,770.0,2.0,13102848.0,857.3333333333334
126,95,3,386,3,0,31.090114037195843,0.0010163189819794667,0.03268945267125817,75.26814362985148,29.586,288.75,2.4074010558917283e-05,9.481372285341977e-06,9.149924764417161e-05,0.00012505463048843334,2.0,1.0,770.0,2.0,210326382.0,27.0
70,60,11,276,2,2,31.647974650065105,0.0010296343197754665,0.032533975342686296,73.7074290447808,29.504,288.75,4.043306016470417e-05,1.6198220169404165e-05,0.00015716322128039794,0.00021379450161451458,2.0,1.0,770.0,2.0,852098940.0,16.0
170,35,10,128,1,1,30.242684602737427,0.0009843697415723334,0.032549021084931636,73.89943970020973,29.64233333333333,288.75,4.1175319582199996e-05,1.6595052759737778e-05,0.00016025171881472222,0.0002180220911566689,2.0,1.0,770.0,2.0,852992000.0,15.0
179,43,9,69,5,2,30.08707610766093,0.0013415590728243002,0.04458922236285177,73.20456824462069,29.634333333333334,288.75,1.6356935775352727e-06,6.580749785014999e-07,9.539007012711561e-06,1.1832775568748864e-05,2.0,1.0,770.0,2.0,32013792.0,376.6666666666667
232,216,11,321,2,1,117.11909969647725,0.003815714964687533,0.032579801444629436,73.62395075939433,29.726,288.75,0.002396019981258867,0.0009631488167215667,0.009317625104635867,0.012676793902616433,2.0,1.0,770.0,2.0,48732093696.0,1.0
112,128,7,371,2,1,35.687340100606285,0.0011627359145097,0.0325810436372403,73.64964577424057,29.640000000000004,288.75,0.0002437113845677,9.822017623743333e-05,0.0009457051108556555,0.0012876366716608335,2.0,1.0,770.0,2.0,3913284256.0,3.0
255,50,5,488,5,0,30.40294599533081,0.0009937847118008335,0.03268713349940963,75.04155200737209,29.709666666666667,288.75,1.1919881864429536e-05,4.691884546472933e-06,4.5296439170368774e-05,6.190820558127374e-05,2.0,1.0,770.0,2.0,155550000.0,53.333333333333336
64,87,11,468,2,2,35.463860273361206,0.0011554118764050332,0.0325800090377217,73.69388596729802,29.530666666666672,288.75,0.00014505284869031999,5.842645441152e-05,0.0005642362293932134,0.0007677155324950733,2.0,1.0,770.0,2.0,3046133376.0,5.0
103,146,11,136,2,3,39.64075620969137,0.0012939256613201,0.03264127854672217,73.80203734050444,30.050666666666668,288.75,0.0002028366234960167,8.267992283601665e-05,0.0007891725411431584,0.0010746890874752,2.0,1.0,770.0,2.0,4272166844.0,4.0
63,212,11,486,1,2,188.2441244920095,0.0061290278906652,0.03255895193435267,73.48368066241194,29.708,288.75,0.0038477383800400336,0.0015470006361502,0.014967479889674265,0.020362218905864565,2.0,1.0,770.0,2.0,78607979604.0,1.0
103,147,7,358,4,0,32.56726543108622,0.0010601823901820668,0.03255351798446584,73.70462866208779,29.403333333333336,288.75,7.405192148428518e-05,2.964730293813333e-05,0.00028765640133692226,0.0003913556257593481,2.0,1.0,770.0,2.0,1170823248.0,9.0
2,156,2,225,5,1,30.041746139526367,0.0011040310453350668,0.03674745469141586,75.1684983504685,29.433666666666667,288.75,1.8126977322787156e-07,7.066553241916515e-08,8.056540982786322e-07,1.0575894039256978e-06,2.0,1.0,770.0,2.0,921600.0,3467.3333333333335
163,172,8,127,5,1,31.544431924819946,0.0010273746068942,0.032569137533264465,73.81096552800386,29.910000000000007,288.75,4.309359051805111e-05,1.72760906168e-05,0.00016717729713629334,0.00022754697827115334,2.0,1.0,770.0,2.0,765771392.0,15.0
178,206,11,74,4,3,34.23084378242493,0.0011147107616343,0.03256445589875424,73.56131939819164,29.447333333333336,288.75,9.998020155816666e-05,4.0168337616085715e-05,0.0003889026054077619,0.0005290511445820285,2.0,1.0,770.0,2.0,2072752506.0,7.0
139,116,11,274,1,0,61.96173278490702,0.0020162467569637666,0.0325402182768376,73.25729005653817,29.467333333333332,288.75,0.0012647967084105666,0.0005080508428608,0.004925646657910566,0.006698494209182067,2.0,1.0,770.0,2.0,25890024908.0,1.0
65,106,5,400,1,0,37.791131814320885,0.0012304197367653,0.03255841535381923,73.7481660756966,29.27266666666667,288.75,0.0002576008311113333,0.00010293199646961111,0.0010020582430340444,0.0013625910706150334,2.0,1.0,770.0,2.0,3381300000.0,3.0
32,125,11,410,4,1,30.24703327814738,0.0011050049493864333,0.03655310041297147,73.70248557138119,29.762,288.75,3.431571383629074e-05,1.3826091100488889e-05,0.00015580890554428518,0.00020395071048107222,2.0,1.0,770.0,2.0,714384000.0,18.0
146,210,8,32,4,3,30.89394783973694,0.0010059017073264,0.03255983421896887,73.70465822333102,29.929000000000002,288.75,2.256260205800238e-05,9.126197475260714e-06,8.766356251305834e-05,0.00011935236204632382,2.0,1.0,770.0,2.0,419956736.0,28.0
135,171,3,257,4,0,30.76511327425639,0.0010053544733039665,0.032678566856098164,75.00778833212009,29.346999999999998,288.75,3.449154718493869e-05,1.3501120759593372e-05,0.0001310046621310811,0.0001789973300756221,2.0,1.0,770.0,2.0,288679747.0,18.666666666666668
10,92,10,204,4,2,30.144094467163086,0.001342823008552,0.0445468049133457,73.71162545814846,29.448999999999998,288.75,2.379925790325225e-06,9.518498018308881e-07,1.3892958031312485e-05,1.722473362346924e-05,2.0,1.0,770.0,2.0,49368000.0,259.0
238,6,3,25,5,0,30.03362464904785,0.0009828937474194667,0.0327264443451983,74.61475219296076,29.542,288.75,3.3648260482798107e-09,1.3341203267240283e-09,1.298003243448825e-08,1.767897880949263e-08,2.0,1.0,770.0,2.0,26775.0,184707.0
9,18,5,246,4,1,30.033670504887898,0.0009807740512247,0.03265581721077337,73.61378637164367,29.79733333333333,288.75,3.4221302076295225e-08,1.3720677897266298e-08,1.33617451304762e-07,1.8155943127833097e-07,2.0,1.0,770.0,2.0,442800.0,17946.666666666668
95,16,3,451,5,0,30.05476514498393,0.001225524295123,0.0407742087253839,75.45861167073073,29.78,288.75,2.265220938736799e-07,8.889672539258603e-08,1.1473310792061411e-06,1.4627498984724427e-06,2.0,1.0,770.0,2.0,1735222.0,2786.0
187,57,1,342,4,0,30.13846556345622,0.0013518108277682332,0.04485335949118623,74.5697525181926,29.60366666666667,288.75,2.4492391293531566e-06,9.375716423304292e-07,1.3624802383559596e-05,1.7011613155243433e-05,2.0,1.0,770.0,2.0,7194825.0,264.0
246,69,7,179,1,3,35.01530965169271,0.0012613608128032,0.036588470420430265,73.47872702802162,29.814666666666668,288.75,0.0003077245011022333,0.0001233532597452111,0.0013974273864317446,0.0018285051472792444,2.0,1.0,770.0,2.0,5136323913.0,2.3333333333333335
14,109,7,384,5,0,30.10484727223714,0.0012221345740105333,0.040606533079425904,74.70170220148584,29.67233333333333,288.75,3.5316209111287684e-06,1.4103389630244827e-06,1.82240785275478e-05,2.3166038401701813e-05,2.0,1.0,770.0,2.0,58084992.0,175.33333333333334
238,35,7,437,5,0,30.22288982073466,0.001107259361776,0.03664225129327333,74.08289146785658,29.506666666666664,288.75,5.6513043116636635e-06,2.23870026731982e-06,2.5250558761713213e-05,3.3140563340697595e-05,2.0,1.0,770.0,2.0,91733292.0,111.0
37,160,10,368,5,2,31.42394820849101,0.0010229581007086333,0.0325534633507992,73.66095698916172,29.871,288.75,3.2139098220515006e-05,1.2953345263911666e-05,0.00012483415131767333,0.00016992659480210168,2.0,1.0,770.0,2.0,654248800.0,20.0
165,64,11,161,1,3,40.034673849741615,0.0013050321721420667,0.0325975460458793,73.59490350129784,29.852333333333334,288.75,0.0002726599539919778,0.00010997719113555555,0.0010625812071892778,0.0014452183523168333,2.0,1.0,770.0,2.0,5785857000.0,3.0
181,172,6,261,2,1,40.46433917681376,0.0013203455852616333,0.03262985187820757,73.77752055762029,29.927666666666667,288.75,0.0004142479139906333,0.0001678715118542,0.0016111456659518835,0.0021932650917967666,2.0,1.0,770.0,2.0,6143692050.0,2.0
182,27,8,49,3,2,30.062368233998615,0.0012215584882356667,0.04063116158407637,74.24883079817748,29.570333333333334,288.75,9.909744419988209e-07,3.9884324727025726e-07,5.13483479941104e-06,6.524652488680224e-06,2.0,1.0,770.0,2.0,18264064.0,622.0
88,213,4,284,3,0,32.733444372812905,0.0010701988920134,0.03269323789827527,74.70417924424017,29.707666666666668,288.75,8.920175122741011e-05,3.5135370961767856e-05,0.0003396808123629917,0.000464017934552178,2.0,1.0,770.0,2.0,979686400.0,7.666666666666667
237,107,10,143,3,2,32.38381679852804,0.0010537423774507,0.03253916003356883,73.60933134219869,29.149,288.75,9.454236056768571e-05,3.774085323734286e-05,0.0003678318205806905,0.0005001150343857237,2.0,1.0,770.0,2.0,1958899800.0,7.0
156,35,9,327,3,2,30.18076451619466,0.0011026456813829,0.036540342069451164,74.05512566002169,29.624333333333336,288.75,1.2600977629904082e-05,5.043300576027211e-06,5.7116429732431294e-05,7.476070793836462e-05,2.0,1.0,770.0,2.0,249984306.0,49.0
164,114,11,497,3,2,35.264371395111084,0.0012702194070168,0.036598912080837404,73.69547158395099,29.544999999999998,288.75,0.00030975157485350555,0.0001239109969109111,0.0014061848318687113,0.0018398474036331724,2.0,1.0,770.0,2.0,6390879264.0,2.3333333333333335
15,24,1,347,3,0,30.03786571820577,0.0009872759022077667,0.03286771130273903,76.1613993007604,29.634666666666664,288.75,4.0832919864426e-08,1.5829054108017595e-08,1.5410717764967538e-07,2.1076915162212542e-07,2.0,1.0,770.0,2.0,166560.0,15562.0
171,218,7,302,2,3,45.31372308731079,0.0014758806517937001,0.03257070893201633,73.39969770938585,29.429333333333336,288.75,0.0009263963063015666,0.00037199581785256667,0.0036048658552268998,0.004903257979381167,2.0,1.0,770.0,2.0,15032185749.0,1.0
165,113,2,69,3,0,30.120266517003376,0.0013457515598738,0.04467929650346213,75.65474874690433,29.22266666666667,288.75,5.749560806653502e-06,2.239596711758805e-06,3.2779992489821473e-05,4.076915000823469e-05,2.0,1.0,770.0,2.0,32879880.0,109.66666666666667
57,188,10,444,1,2,101.7013549009959,0.0033099650538280997,0.032545895769423704,73.55634869483097,29.317333333333334,288.75,0.0020805122606121335,0.0008310683986298334,0.008084980981383,0.010996561640625098,2.0,1.0,770.0,2.0,42376980600.0,1.0
18,53,5,122,2,1,30.07291603088379,0.0013401180090768666,0.044562289513644236,74.34897809744156,29.477666666666664,288.75,1.3484371831737419e-06,5.385615954148796e-07,7.855275399220205e-06,9.742274177809118e-06,2.0,1.0,770.0,2.0,18556200.0,457.0
239,20,9,12,1,2,30.107673803965252,0.0013537959908804336,0.044965411327486104,48.01311618035921,29.397666666666666,288.75,1.511030773615561e-06,7.082437122324325e-07,8.831499091855611e-06,1.1050773577703931e-05,2.0,1.0,770.0,2.0,29735424.0,407.0
194,211,6,150,5,3,31.467047850290935,0.0010274994812172332,0.03265321647519637,74.86968547467679,29.586,288.75,6.555507622179333e-05,2.5735684542166668e-05,0.00025007119312882,0.0003413619538927867,2.0,1.0,770.0,2.0,968506200.0,10.0
96,17,11,385,5,1,30.045653502146404,0.0011013060066798334,0.036653060919150736,74.16938698906199,29.556,288.75,4.1727961338333944e-07,1.6565519746252142e-07,1.884062201114057e-06,2.4669970119599853e-06,2.0,1.0,770.0,2.0,8944320.0,1483.0
164,68,4,288,1,0,32.28280750910441,0.0010533061413818998,0.03262738173947923,74.18719146898725,29.905,288.75,0.00013309011812015332,5.361597544347334e-05,0.00051316509672336,0.000699871190287,2.0,1.0,770.0,2.0,1596441600.0,5.0
135,223,8,187,5,1,32.88976550102234,0.0010714562287022667,0.03257661606786177,73.91741171478286,29.398666666666667,288.75,8.811377129618095e-05,3.521667302326845e-05,0.00034137793573446547,0.00046470838005392327,2.0,1.0,770.0,2.0,1563978240.0,7.666666666666667
234,118,4,202,3,1,32.116989850997925,0.001048716222582,0.03265302000796077,74.96398482965222,29.74866666666667,288.75,5.433487156318141e-05,2.134660966739466e-05,0.0002073083516316391,0.00028298983286222606,2.0,1.0,770.0,2.0,575157024.0,12.333333333333334
229,221,5,8,3,2,30.385464191436768,0.0009912826234129335,0.03262356956278024,74.69052959663837,29.59266666666667,288.75,9.109511015460387e-06,3.6366940796768116e-06,3.498274783533285e-05,4.772895293047102e-05,2.0,1.0,770.0,2.0,125400400.0,69.0
174,34,1,45,3,0,30.03251512845357,0.0009895405215932,0.0329489739919283,77.2532745426799,29.48,288.75,1.5233723548355573e-07,5.8276199212799815e-08,5.664537160048077e-07,7.770671507011788e-07,2.0,1.0,770.0,2.0,563760.0,4230.666666666667
114,119,5,374,4,2,31.046417951583862,0.0010155499102419668,0.03271063641352927,75.40605411165615,29.599666666666668,288.75,3.61535507489463e-05,1.4296780459357406e-05,0.00013698966699065556,0.00018743999819896483,2.0,1.0,770.0,2.0,479655000.0,18.0
216,21,7,281,5,2,30.090882460276287,0.0013440996733173,0.044668020374181695,76.37530996839381,29.779666666666667,288.75,1.4273688380971014e-06,5.684226013020595e-07,8.22262370856148e-06,1.0218415147960792e-05,2.0,1.0,770.0,2.0,23792832.0,437.0
95,19,4,469,2,0,30.09011236826579,0.0013453053722573334,0.04470921736215241,75.08109359299633,29.796333333333333,288.75,1.9975160834442674e-06,7.901249881870489e-07,1.1446285883711998e-05,1.423392695534363e-05,2.0,1.0,770.0,2.0,22812160.0,314.0
220,204,11,165,4,0,38.241143465042114,0.0012485652338461,0.032649779189778065,74.33422942404478,29.572,288.75,0.00026263694970814444,0.0001054530752923889,0.0010145957267670557,0.0013826857517676221,2.0,1.0,770.0,2.0,5272956150.0,3.0
217,37,8,147,5,0,30.10293451944987,0.0013433113124875667,0.04462390380769693,48.97819973977382,29.856333333333335,288.75,1.908716964094931e-06,9.580154819356967e-07,1.1878338002389361e-05,1.474507044842043e-05,2.0,1.0,770.0,2.0,36747648.0,302.6666666666667
247,145,4,282,4,0,31.509066104888916,0.0011508937159205,0.03671176385271067,75.15033146919573,29.984000000000005,288.75,6.814520483504482e-05,2.6958293005544816e-05,0.00030379840763262224,0.0003989019054732223,2.0,1.0,770.0,2.0,722172672.0,9.666666666666666
109,89,10,331,3,2,31.20257067680359,0.0012586459372996,0.04060308928269963,73.85662662939028,29.953333333333333,288.75,6.858711003219038e-05,2.785172104113519e-05,0.0003548206726332807,0.0004512595037066204,2.0,1.0,770.0,2.0,1414296800.0,9.333333333333334
73,56,11,207,3,1,30.12275218963623,0.0013438714369961998,0.04461316732892084,74.79036448594162,30.082333333333334,288.75,1.1223115219224241e-05,4.566663461520606e-06,6.538638785481394e-05,8.117616653556061e-05,2.0,1.0,770.0,2.0,234039168.0,55.0
232,126,4,272,3,2,31.793392022450764,0.0010410740119104667,0.032744980686427234,75.49371058962215,29.962,288.75,8.333650544229167e-05,3.305851337874167e-05,0.0003159446871218541,0.00043233970594290413,2.0,1.0,770.0,2.0,933434368.0,8.0
150,200,4,119,4,1,31.52924696604411,0.0010316587273495332,0.032720732960465335,75.25207761786612,29.769666666666666,288.75,3.299921486694e-05,1.3062968737963333e-05,0.00012530969801462002,0.00017137188161953,2.0,1.0,770.0,2.0,357000000.0,20.0
89,52,10,356,2,0,30.68768334388733,0.0009983908859239668,0.03253391731866697,73.77719324974078,29.558666666666667,288.75,3.688351159283922e-05,1.4851882970037254e-05,0.00014337714910019801,0.0001951125436630804,2.0,1.0,770.0,2.0,766752800.0,17.0
204,17,9,391,4,0,30.069837888081867,0.0013415186796212333,0.0446134346624024,73.9435050966282,29.372333333333334,288.75,1.5378901134691209e-06,6.127942095114531e-07,8.954495399957067e-06,1.1105179722937973e-05,2.0,1.0,770.0,2.0,29073978.0,401.3333333333333
42,192,9,43,1,2,32.2492991288503,0.0010493531558323666,0.03253877444675707,73.56778695364108,29.47,288.75,0.00013185537007679335,5.275390215711334e-05,0.0005126353495816267,0.0006972446218155532,2.0,1.0,770.0,2.0,2585166192.0,5.0
157,41,10,359,1,2,34.40786409378052,0.0011203700400677335,0.032561461278958335,73.63005120762871,29.325666666666667,288.75,0.00017601377800996668,7.020921600415e-05,0.0006843169063743501,0.0009305399003884917,2.0,1.0,770.0,2.0,3652322400.0,4.0
186,52,8,245,2,2,31.192576090494793,0.0010149084436004,0.032536862421184136,73.78393774502668,29.44633333333333,288.75,4.907591613391795e-05,1.9683587246115387e-05,0.0001906088696331,0.00025936837301314105,2.0,1.0,770.0,2.0,911400000.0,13.0
70,16,9,143,4,1,30.045356194178265,0.0011006654462627,0.03663126582081793,74.68455832608642,29.611333333333334,288.75,1.928171391581143e-07,7.739185671212134e-08,8.779018264223045e-07,1.1481108222925715e-06,2.0,1.0,770.0,2.0,3648645.0,3185.3333333333335
41,185,3,508,4,0,30.436365286509197,0.0009948534013659333,0.032686355024296065,75.06912398274955,29.494333333333334,288.75,2.5562233980720677e-05,1.0035229571399227e-05,9.701750721023349e-05,0.0001326149707623562,2.0,1.0,770.0,2.0,198324216.0,25.0
240,222,2,252,5,0,31.153523842493694,0.0010183614601129334,0.03268856001457777,74.98165788915041,29.555666666666667,288.75,5.593532026028157e-05,2.1907945483030303e-05,0.00021247635198135605,0.0002903196177246765,2.0,1.0,770.0,2.0,244944000.0,11.666666666666666
173,164,3,376,4,0,31.788705666859943,0.0010376077392845334,0.03264095722370133,75.1320009289898,29.545666666666666,288.75,6.0385668274821215e-05,2.332406900638788e-05,0.00022967224377724545,0.00031338198105846363,2.0,1.0,770.0,2.0,492055596.0,11.0
235,209,10,486,5,1,49.85570931434631,0.0016247688747406,0.03258936905521703,74.07949262436351,29.524,288.75,0.0005111466347502833,0.00020495201348723333,0.0019828529709329168,0.0026989516191704504,2.0,1.0,770.0,2.0,9599350500.0,2.0
246,175,2,156,5,1,30.354103644688923,0.0009929025450240334,0.032710646501369796,74.90767948355187,29.843666666666667,288.75,2.247335694281794e-05,8.807335677884442e-06,8.516869910375176e-05,0.00011644939172445887,2.0,1.0,770.0,2.0,99470592.0,28.333333333333332
81,63,2,455,1,0,31.19804620742798,0.0010198279201651666,0.032688852855267965,75.31252180298078,29.737,288.75,4.078736967847916e-05,1.600835196093125e-05,0.00015496256743143541,0.00021175828907084998,2.0,1.0,770.0,2.0,283341240.0,16.0
233,70,11,327,2,1,31.42004942893982,0.0010214904630872,0.03251079029067686,73.80242514397415,29.131,288.75,0.00021414547748906665,8.455355559033334e-05,0.0008325196414357889,0.0011312186745152223,2.0,1.0,770.0,2.0,4429782835.0,3.0
184,54,10,212,2,2,31.334307432174683,0.0010199000041609333,0.03254900376871097,73.66297629964588,29.544,288.75,5.826414342103636e-05,2.327734294912727e-05,0.00022649234152502125,0.00030803382789519395,2.0,1.0,770.0,2.0,1219000000.0,11.0
228,95,5,389,5,2,30.787135124206543,0.0010059551488833334,0.03267453851470276,74.99019906206888,29.737000000000005,288.75,3.117167181826794e-05,1.2207178005412936e-05,0.00011845836443895317,0.0001618372142626405,2.0,1.0,770.0,2.0,400222650.0,20.666666666666668
92,53,11,413,2,1,31.19416856765747,0.0010152433748272,0.0325459287187303,73.58151186861353,29.462333333333333,288.75,5.795269819713333e-05,2.324916983271818e-05,0.00022542554810642726,0.0003066274161362909,2.0,1.0,770.0,2.0,1216042982.0,11.0
123,137,7,367,3,1,33.43704477945963,0.0010889770761381,0.0325677308710541,73.70274289841026,29.784333333333333,288.75,0.00013696402396000667,5.498941264795333e-05,0.0005316193714572266,0.0007235728080652,2.0,1.0,770.0,2.0,2239557862.0,5.0
118,80,9,290,3,3,30.35350187619527,0.0009878883065746,0.03254605676798523,73.64088449797673,29.673000000000002,288.75,4.776142940568974e-05,1.917815748711795e-05,0.00018552356326681537,0.00025246315015963334,2.0,1.0,770.0,2.0,936875160.0,13.0
155,166,6,300,5,3,31.112698078155518,0.0010160178252967666,0.0326560279647106,75.23317645523814,29.617000000000004,288.75,6.496904256778e-05,2.5360830042486666e-05,0.00024721757765445,0.00033754745026472665,2.0,1.0,770.0,2.0,967572000.0,10.0
86,79,2,498,2,0,30.29547111193339,0.0009894447218084333,0.03265983719011847,75.40025282869472,29.111333333333334,288.75,2.1851473138889654e-05,8.467315162225287e-06,8.303265193355861e-05,0.00011335144023467585,2.0,1.0,770.0,2.0,130282776.0,29.0
160,45,9,311,1,2,34.200902144114174,0.0011138267968185667,0.03256726755464243,73.57430479501927,29.631666666666664,288.75,0.00017475551927188335,7.014054301431666e-05,0.0006802092506860584,0.000925105312972275,2.0,1.0,770.0,2.0,3387685680.0,4.0
71,118,8,146,3,1,30.525373697280884,0.0009929613330447668,0.0325290353520777,73.66628341456382,29.272333333333336,288.75,2.6012915050281947e-05,1.0356290423997223e-05,0.00010108391371796806,0.00013745311919225277,2.0,1.0,770.0,2.0,478992128.0,24.0
74,14,7,212,3,1,30.057425498962402,0.0012198998755817332,0.04058309604112287,73.72734942606816,29.416666666666668,288.75,3.8246324823333055e-07,1.5303949226250534e-07,1.9890456071013368e-06,2.5245483475972563e-06,2.0,1.0,770.0,2.0,6149696.0,1605.3333333333333
96,99,9,216,4,0,30.25432054201762,0.0009847382866065334,0.03254867557831653,73.95278656051929,29.543666666666667,288.75,2.294156069891111e-05,9.224324264008643e-06,8.900284723918888e-05,0.00012116873220211235,2.0,1.0,770.0,2.0,444258432.0,27.0
97,109,7,47,4,0,30.10233513514201,0.0013418293117895,0.044575584219724296,74.02813445089772,29.56500000000001,288.75,4.507738210134307e-06,1.8047683783206813e-06,2.622694370592847e-05,3.2539450294384186e-05,2.0,1.0,770.0,2.0,75506158.0,137.0
155,180,10,313,2,2,45.018641789754234,0.0014680967206981666,0.0326108499101198,73.51530049856775,29.585333333333335,288.75,0.0009206439167923,0.0003704457710201,0.0035863080553709997,0.0048773977431834665,2.0,1.0,770.0,2.0,18785008000.0,1.0
252,134,3,170,1,0,36.688209772109985,0.0011984051583595332,0.032664465734100735,74.75124727036565,29.632,288.75,0.00038127691048423336,0.00014997088315505,0.0014594584494828835,0.0019907062431222164,2.0,1.0,770.0,2.0,3358998720.0,2.0
194,124,7,149,4,3,31.612460056940716,0.0010295426582482667,0.03256758491319203,73.80005553922801,29.676000000000002,288.75,4.047025657177708e-05,1.6280572188610417e-05,0.0001570246401449854,0.00021377546890538124,2.0,1.0,770.0,2.0,680577317.0,16.0
161,71,5,378,3,0,31.024826208750408,0.0010120692233399002,0.03262094403060983,74.21499003080056,29.878333333333334,288.75,2.9500214886026262e-05,1.1903271332789683e-05,0.00011379123513621168,0.00015519472135503074,2.0,1.0,770.0,2.0,402423525.0,21.666666666666668
76,151,7,94,1,3,34.42648649215698,0.0011210635673455666,0.032564089092234835,73.60581743244558,29.429000000000002,288.75,0.00023445816404784442,9.419643442195555e-05,0.0009128332944931777,0.0012414878929630111,2.0,1.0,770.0,2.0,3990813428.0,3.0
