,timestamp,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,module,rep_no,macs,batch_size,input_size,forward_passes
32,2022-12-31T10:37:31,c53f5a4b-00b8-49bd-ad2e-e8a41d1495bc,30.4682137966156,0.0009830658386351,0.0322652927801209,80.00766928543413,30.623,288.75,0.0006700663829971,0.0002561652329517,0.0023397678479552,0.003265999463904,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,3,0,343,772337,66
33,2022-12-31T10:38:19,0920d7bd-7c70-403c-9a33-7fe566bbbf16,33.71836447715759,0.0010812476593197,0.0320670256723825,74.34286364485305,30.724,288.75,0.0007148912691347,0.0002844717974046,0.0025928218481441,0.0035921849146836,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,1,0,355,3701062,8
34,2022-12-31T10:39:08,a8111263-50de-4946-b7f6-0fd2c40118b4,34.14800691604614,0.0010863460546902,0.0318128685331782,75.2680246544082,30.329,288.75,0.000723103297371,0.000284919315683,0.002601100492229,0.0036091231052831,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,355,3701062,8
35,2022-12-31T10:39:54,3f9f93ca-9ca4-4c66-be29-79986d934e29,31.072387218475345,0.0009955588089641,0.0320399846321493,74.84690103846935,30.868,288.75,0.0006571875135273,0.000262222761905,0.0023880940732856,0.003307504348718,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,3,0,355,3701062,7
36,2022-12-31T10:40:33,5daa2496-c97a-4542-9ec8-3f5c3c8ffe13,30.68804192543029,0.0009825264354999,0.0320165893245118,75.41076865597603,30.589,288.75,0.0006490035605913,0.000260273171669,0.0023549306946496,0.0032642074269099,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,1,0,234,2247445,17
37,2022-12-31T10:41:12,707194e5-9e6a-4314-8141-baed2c74d9c3,30.7914354801178,0.0009932201298801,0.0322563763070243,78.55913470083162,30.24,288.75,0.0006735346996606,0.000259989079914,0.0023662108711898,0.0032997346507645,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,234,2247445,32
38,2022-12-31T10:41:50,6c210c64-7da6-49c1-bda4-ce5e8fb120d5,30.65541863441468,0.0009824611747189,0.03204853231448,73.68369548213536,30.564,288.75,0.0006481285557246,0.0002603416433985,0.002355520414561,0.0032639906136842,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,3,0,234,2247445,17
39,2022-12-31T10:42:35,f15b95de-75da-4fa2-ab9a-1b16fc0be67e,31.29069447517395,0.0010021463321959,0.0320269763584531,75.26231629428827,30.368,288.75,0.000661754986348,0.0002641263747497,0.0024035084468623,0.00332938980796,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,1,0,486,2487176,8
40,2022-12-31T10:43:21,92bd2154-4222-4bcd-9638-cde120261560,31.62085866928101,0.001013584686816,0.0320543062228958,75.74204778599581,30.655,288.75,0.0006697590885846,0.0002670961767297,0.0024305357207854,0.0033673909860998,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,486,2487176,8
41,2022-12-31T10:44:06,10fac839-caec-4850-a786-6c31f2784a4b,31.839289665222168,0.0010222843160199,0.0321076357785903,76.05294475643271,30.805,288.75,0.0006734809212843,0.0002697268547977,0.0024530856326222,0.0033962934087042,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,3,0,486,2487176,8
42,2022-12-31T10:44:56,7f3fdee8-c32d-43b3-a74c-0797e2412192,31.26202702522278,0.0010041556785017,0.0321206196159829,74.15842065078365,30.423,288.75,0.0006618364850243,0.0002626270280081,0.0024116018640498,0.0033360653770822,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,1,0,503,3746977,5
43,2022-12-31T10:45:46,f48f1fed-5f50-471e-ac3b-f4de97c9dacc,30.124075174331665,0.0009674092382425,0.0321141556261564,76.11425793202888,30.257,288.75,0.0006396618925624,0.0002521511861744,0.0023221711014707,0.0032139841802077,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,503,3746977,5
44,2022-12-31T10:46:37,cf251ce9-5d3c-4937-b6e7-f139e81db37c,32.05101180076599,0.0010300415334998,0.0321375668232488,75.07739824742765,30.389,288.75,0.0006793606140436,0.000268797317241,0.0024739069640636,0.0034220648953483,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,3,0,503,3746977,5
45,2022-12-31T10:47:26,ead929d6-b687-4330-b650-3082e9536881,32.4361207485199,0.0010413435166335,0.0321044407470048,75.82437284497243,30.767,288.75,0.0006867848835941,0.0002713268697664,0.002501501258711,0.0034596130120716,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,1,0,332,4803710,6
46,2022-12-31T10:48:15,74d7bfaf-10b6-4789-8b7c-1116ec2a7ef7,32.67094826698303,0.001040009761146,0.0318328611905352,75.95382075097754,30.462,288.75,0.0006918551157058,0.0002760000035094,0.0024873268115023,0.0034551819307177,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,332,4803710,6
