,timestamp,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,module,rep_no,macs,batch_size,image_size,kernel_size,in_channels,stride,padding,forward_passes,architecture,layer_idx
1164,2022-12-24T18:40:55,7b76f390-4d00-4516-b122-d7614a58ac08,30.64250016212464,0.000977731003339,0.0319076771858045,73.92260003885171,30.72,288.75,0.0006280966491435,0.0002593180943863,0.0023608610150714,0.0032482757586014,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,294457680,55,80,9,408,4,0,41,,
1165,2022-12-24T18:41:32,c13b7e78-eee6-4efb-acc0-ac2db946cb16,30.723329067230225,0.0009810463613862,0.0319316425391114,73.75248143587748,30.738000000000003,288.75,0.0006296916643084,0.0002615121406863,0.0023680864321688,0.0032592902371637,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,294457680,55,80,9,408,4,0,41,,
1166,2022-12-24T18:42:08,e3a0fe29-4dbc-4ca7-848f-7b3d2d444bfe,30.646664142608643,0.0009776357498792,0.0319002337523587,73.81265503270102,31.14,288.75,0.0006277201477312,0.0002606935063434,0.0023595456478496,0.0032479593019244,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,294457680,55,80,9,408,4,0,41,,
1167,2022-12-24T18:42:43,513f3a9e-417b-4325-9c89-9e668cd1e51e,30.24825549125672,0.001036416391152,0.0342636748572709,71.64624343864764,30.258,288.75,0.0006197867272178,0.000254877942746,0.0025685791544616,0.0034432438244255,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,226552950,169,44,9,331,4,2,53,,
1168,2022-12-24T18:43:19,d3a0f9ef-52c3-492d-9371-2de68fb92c74,30.14707446098328,0.0009644061110774,0.0319900397740297,73.91457162448307,30.69,288.75,0.000618795229758,0.0002554065842348,0.0023298051995535,0.0032040070135464,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,226552950,169,44,9,331,4,2,53,,
1169,2022-12-24T18:43:54,3ebef711-9c15-4fb5-9918-5bac7688cefe,30.174065113067627,0.0009645110152908,0.0319649013706525,73.78731370428672,30.66,288.75,0.0006181923731646,0.0002536392014748,0.0023325239578882,0.0032043555325277,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,226552950,169,44,9,331,4,2,53,,
1170,2022-12-24T18:45:03,10a68754-0606-413e-b200-e6f091eefc9a,60.57071280479431,0.0019383214876715,0.0320009687506617,72.8569204332135,30.759,288.75,0.0012402557922038,0.0005142452020289,0.0046851052771011,0.0064396062713339,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,25231639950,58,153,11,342,1,1,1,,
1171,2022-12-24T18:46:12,480d499b-5847-402a-a900-235e75f681e7,60.780505418777466,0.0019439271218177,0.0319827403280722,73.07342826100779,30.175,288.75,0.0012441423517019,0.0005164897521955,0.004697597536693,0.0064582296405905,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,25231639950,58,153,11,342,1,1,1,,
1172,2022-12-24T18:47:21,e07d8b95-298b-4796-93fc-c825fb772a27,60.75870585441589,0.0019434292595259,0.0319860212984554,73.31356212889511,30.995,288.75,0.0012441933670205,0.0005169416484385,0.0046954405975838,0.0064565756130429,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,25231639950,58,153,11,342,1,1,1,,
1173,2022-12-24T18:47:59,b348978f-08e8-42ec-848c-f4f61cac69ae,31.13702321052552,0.0009957917697294,0.031980956014859,74.0221726316287,30.671,288.75,0.0006397906593321,0.0002634660978908,0.0024050215475261,0.003308278304749,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,550347616,19,196,8,377,4,3,21,,
1174,2022-12-24T18:48:36,443b9758-855d-481f-abfa-91576adfe2b1,31.059004545211792,0.0009930851951569,0.0319741475845218,74.01861590703342,30.577,288.75,0.0006371822247453,0.0002639763736871,0.002398127764215,0.0032992863626476,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,550347616,19,196,8,377,4,3,21,,
1175,2022-12-24T18:49:14,bfa75c4d-a2a4-4471-89e4-1f30f217e399,31.053889989852905,0.0009932994756803,0.0319863139852969,74.16538754878252,31.079000000000004,288.75,0.0006376054181394,0.0002650881746373,0.0023973046652972,0.0032999982580741,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,550347616,19,196,8,377,4,3,21,,
1176,2022-12-24T18:49:49,32be522b-4728-44a3-95a0-f290daf646fd,30.19647431373596,0.0010370608129498,0.0343437714673229,73.68726652310944,30.91,288.75,0.0006180332580373,0.0002580853295981,0.0025692661729951,0.0034453847606306,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,91140588,7,132,11,122,3,2,141,,
1177,2022-12-24T18:50:24,66af8f67-3cdd-404b-bdc0-9527eddc1047,30.20665073394776,0.0010365504458756,0.0343153054274487,74.6636332696242,30.689,288.75,0.0006186773471637,0.0002575205846013,0.0025674912571907,0.0034436891889557,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,91140588,7,132,11,122,3,2,141,,
1178,2022-12-24T18:50:58,d5be3008-96d1-4b7c-8c07-379d4d897712,30.16040825843811,0.000965166924912,0.0320011226851359,73.77647964241099,31.248,288.75,0.0006175944840751,0.000258065507206,0.0023308746429781,0.0032065346342593,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,91140588,7,132,11,122,3,2,141,,
1179,2022-12-24T18:51:34,bee56f77-beb5-4983-8abe-5bce6355bea0,30.404810428619385,0.0009731256777474,0.0320056485809068,73.6809145785901,31.012,288.75,0.0006258748715328,0.00026006789469,0.0023470329073568,0.0032329756735796,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,1991496342,31,153,7,115,1,2,5,,
1180,2022-12-24T18:52:09,86aa3384-ac8d-4d54-bcfd-dcb939ec097c,30.375688076019287,0.0009705232252152,0.0319506581311461,73.74906223680242,30.585,288.75,0.0006229159772212,0.000258063523972,0.0023433501506845,0.0032243296518778,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,1991496342,31,153,7,115,1,2,5,,
1181,2022-12-24T18:52:45,c2f59f7e-c9d5-4384-b622-d5e3ef7e64a9,30.38645029067993,0.000972004301415,0.0319880832448937,73.61425373738611,30.42,288.75,0.0006227319565185,0.0002590366203094,0.0023474815939863,0.0032292501708142,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,1991496342,31,153,7,115,1,2,5,,
1182,2022-12-24T18:53:22,2a79d865-3828-4160-8ffd-1c4b23b1084a,30.414459705352783,0.0009750314611935,0.0320581549249728,75.26216967115101,30.048,288.75,0.0006402123435583,0.0002565195752414,0.0023425752612451,0.0032393071800449,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,80412750,209,119,3,95,4,1,66,,
1183,2022-12-24T18:53:59,f706e9a0-aa33-496a-beda-2b5a3202f956,30.378904819488525,0.0009731576947481,0.0320339953178235,75.45737783198123,30.360000000000003,288.75,0.0006372479050756,0.0002572927912334,0.0023385413460433,0.0032330820423525,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,80412750,209,119,3,95,4,1,66,,
1184,2022-12-24T18:54:36,5f1b1556-19a6-48d1-81dd-f066a92c2d82,30.38097643852234,0.0009740138954564,0.0320599931153423,75.45018945627734,31.008,288.75,0.0006383356176125,0.0002594957234487,0.0023380952219168,0.003235926562978,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,80412750,209,119,3,95,4,1,66,,
1185,2022-12-24T18:55:14,d61c42b5-d065-4d13-a4b4-ae5f8b82fcec,31.94655513763428,0.0010226507398332,0.032011299353793,73.80288762421003,30.95,288.75,0.0006555201033045,0.0002711186750541,0.002470871985207,0.0033975107635656,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,820890924,56,107,7,213,2,2,13,,
1186,2022-12-24T18:55:51,f826ff7e-1f6f-4ea8-af1f-92afdcf58582,31.93658447265625,0.0010216578722296,0.0319902046226764,73.84989324255514,31.046,288.75,0.0006544760988582,0.0002733288759593,0.002466407225281,0.0033942122000985,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,820890924,56,107,7,213,2,2,13,,
1187,2022-12-24T18:56:29,bc0846f5-3b54-4921-a197-80b4aae484c2,31.897305011749268,0.0010194060850107,0.0319590035783661,73.849940149748,30.721,288.75,0.0006541681094451,0.0002707269102664,0.0024618361597259,0.0033867311794376,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,820890924,56,107,7,213,2,2,13,,
1188,2022-12-24T18:57:04,4c8fba0f-be8b-4427-927c-fcda7530336b,30.55442929267884,0.0009769857874664,0.0319752589095342,74.28384931175228,31.059000000000005,288.75,0.0006301100090876,0.0002612349622733,0.0023544549869994,0.0032457999583603,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,268803150,68,76,5,231,2,1,32,,
1189,2022-12-24T18:57:40,c5eaa7ef-3658-4ff9-be60-ff366a647b8f,30.500877141952515,0.0009760626793178,0.0320011347468872,74.20420676729555,30.80700000000001,288.75,0.000630024576797,0.0002584987489545,0.0023542098281284,0.0032427331538799,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,268803150,68,76,5,231,2,1,32,,
1190,2022-12-24T18:58:16,948e8536-ddd0-4da9-95c8-f20472ec2bfb,30.402751207351685,0.0009708292495539,0.0319322828033789,74.3401926643985,30.634,288.75,0.0006282086992332,0.0002591148040316,0.002338022840768,0.0032253463440329,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,268803150,68,76,5,231,2,1,32,,
1191,2022-12-24T18:58:52,ad17d8b6-f0d5-4180-97e6-beb42cdbc459,30.49259757995605,0.0009719118031717,0.0318736965790871,73.36826658895718,30.607,288.75,0.0006249414932861,0.0002574322418375,0.0023465691325565,0.0032289428676801,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,1578985650,132,73,5,201,1,0,5,,
1192,2022-12-24T18:59:28,9cf2e20a-803e-4016-9b12-b5a354492265,30.56824254989624,0.000978075603297,0.0319964617429522,73.55311060333608,30.129,288.75,0.0006277551747037,0.000258271174595,0.0023633942596614,0.0032494206089602,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,1578985650,132,73,5,201,1,0,5,,
1193,2022-12-24T19:00:04,87812770-c66e-4f68-ab31-801a9a42577e,30.56762933731079,0.0009762305272482,0.031936743163026,73.657329358774,30.496,288.75,0.0006284174224557,0.0002592773573443,0.0023555960084001,0.0032432907882002,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,1578985650,132,73,5,201,1,0,5,,
1194,2022-12-24T19:00:48,a6872dff-43a8-445a-90e2-08654118113e,35.22331929206848,0.0011286886822196,0.0320437910141472,74.18603944748513,30.633,288.75,0.0007297226501665,0.0002979784827966,0.0027220951534807,0.0037497962864439,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,4044455208,83,222,4,127,1,0,2,,
1195,2022-12-24T19:01:31,56bdbf10-b2f8-4155-94be-82dbcbc74df5,35.27704071998596,0.0011294663692139,0.0320170384522659,74.36291483383538,30.499,288.75,0.0007309649339381,0.0002985246402687,0.002722890389959,0.0037523799641659,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,4044455208,83,222,4,127,1,0,2,,
1196,2022-12-24T19:02:15,f21f0719-7a75-4c9d-905d-a6ca20bbecba,35.037986755371094,0.0011199726410879,0.0319645260701597,74.23389808023319,30.198000000000004,288.75,0.0007254459414674,0.0002951466804111,0.0027002467172841,0.0037208393391626,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,4044455208,83,222,4,127,1,0,2,,
1197,2022-12-24T19:02:49,8154507b-7970-42ed-8183-b96856a334b9,30.038023471832275,0.0009608625364295,0.0319882077903874,73.94953388715075,30.731,288.75,0.0006172369204558,0.0002544004601513,0.0023205969596902,0.0031922343402973,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,4198144,4,45,4,248,2,2,1740,,
1198,2022-12-24T19:03:24,dbd61cba-5a19-4bce-9392-cf13c9cf25ba,30.04065775871277,0.0009612997567888,0.0319999570085982,73.8310247942422,30.601,288.75,0.000616830647353,0.0002551978235192,0.0023216584287583,0.0031936868996306,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,4198144,4,45,4,248,2,2,1743,,
1199,2022-12-24T19:03:58,6c344d59-301f-4d0d-ae82-cac7702dbb5c,30.05130386352539,0.0009619088551108,0.032008889180957,74.18007598416543,30.726,288.75,0.0006186843155026,0.0002550089109194,0.0023220172556738,0.0031957104820958,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,4198144,4,45,4,248,2,2,1744,,
1200,2022-12-24T19:04:34,2e5420c3-ea6f-4624-ac6b-af1e5361bb88,30.87279510498047,0.0009871133694434,0.0319735665684577,73.81490174066494,30.493,288.75,0.0006329327274568,0.0002620598170168,0.0023844538656373,0.0032794464101111,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,372587040,56,114,9,120,3,2,33,,
1201,2022-12-24T19:05:11,f1a96f71-8031-420e-b0eb-7afc6ac5bca6,30.84558176994324,0.0009832211640463,0.0318755914989544,75.72318577543977,30.180000000000003,288.75,0.0006312374111006,0.000260837447584,0.0023744406364858,0.0032665154951704,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,372587040,56,114,9,120,3,2,33,,
1202,2022-12-24T19:05:47,88dae34d-896e-4729-8886-7839bf5e4fdb,30.85122561454773,0.0009845715334135,0.0319135306232144,73.66945457527129,30.747,288.75,0.0006306983187249,0.000260718630361,0.002379584823052,0.003271001772138,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,372587040,56,114,9,120,3,2,33,,
1203,2022-12-24T19:07:51,878d2cd9-2a9e-4b75-80c4-aef8aaa178ca,113.01242303848268,0.0036105678045776,0.0319484151167007,73.35212434016184,30.516,288.75,0.0023138247480027,0.0009562744083221,0.0087251427193482,0.0119952418756732,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,46373219750,235,146,10,193,1,3,1,,
1204,2022-12-24T19:09:57,1b64e3f1-7d63-4f05-96ae-89ecbb71f2e8,113.21455883979796,0.0036134228748047,0.0319165919280563,73.25745931624682,30.636,288.75,0.0023167495642315,0.0009562375773529,0.0087317400172352,0.0120047271588197,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,46373219750,235,146,10,193,1,3,1,,
1205,2022-12-24T19:12:02,3d4df09b-45b8-4488-b0ef-63e033122a62,113.35931301116943,0.003623575867787,0.031965400738006,73.42692133722616,30.564,288.75,0.0023199835570964,0.0009532487396153,0.0087652257358034,0.0120384580325152,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,46373219750,235,146,10,193,1,3,1,,
1206,2022-12-24T19:13:03,5cda0dad-d2ca-41c7-af42-d06b6de7f27e,51.12435436248779,0.0016365863565924,0.0320118733429574,74.56303837700516,30.078,288.75,0.0010583598177982,0.0004291801022162,0.0039496240553756,0.0054371639753901,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,5839405056,144,198,4,128,1,2,2,,
1207,2022-12-24T19:14:04,e79995bb-6199-429c-9c98-cc535c2e3bfb,50.961424112319946,0.0016318101308353,0.0320204970575154,74.04931860906858,30.825,288.75,0.0010535544439539,0.0004319848883422,0.0039357567834357,0.005421296115732,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,5839405056,144,198,4,128,1,2,2,,
1208,2022-12-24T19:15:06,75866598-303f-40b9-950a-7a8b2461bfcd,51.07477855682373,0.0016343993262613,0.0320001255500892,74.279289246856,30.361000000000004,288.75,0.0010563854528854,0.0004318390763435,0.0039416735646625,0.0054298980938915,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,5839405056,144,198,4,128,1,2,2,,
1209,2022-12-24T19:16:07,91435855-b6ad-457e-975a-a5252a5879ca,31.023038387298584,0.0009983339893217,0.0321804066016452,73.6372010713896,30.318,288.75,0.0006476910698191,0.0002607493803407,0.0024082837668557,0.0033167242170156,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,1113079968,189,192,4,484,5,1,5,,
1210,2022-12-24T19:17:09,56af0b1a-b155-4dab-9efa-e77b64410b2e,31.69858765602112,0.001017977395261,0.0321142823872039,75.12293487561425,30.499,288.75,0.0006620166398906,0.0002669700325324,0.0024529980294406,0.0033819847018637,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,1113079968,189,192,4,484,5,1,5,,
1211,2022-12-24T19:18:11,4ba7e455-b40b-4a54-82cb-c527f8e5f076,31.55897521972656,0.0010127614608731,0.03209107563924,75.5317995528657,30.305000000000003,288.75,0.0006588693340394,0.0002657291208521,0.0024400575612982,0.0033646560161898,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,1113079968,189,192,4,484,5,1,5,,
1212,2022-12-24T19:18:47,38326c71-2e23-48db-bf35-b8c5cfa6aeb7,30.343963623046875,0.0009693748509745,0.0319462171460796,73.55825823773614,30.262,288.75,0.0006246430827696,0.0002552895662914,0.002340581806004,0.0032205144550651,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,219684150,123,44,6,441,3,2,44,,
